Time (s),Channel 1 (V),Channel 2 (V),Id
-2.52640625,0.947035401,0.374791285,0.000374791
-2.52578125,0.948370095,0.375799696,0.0003758
-2.52515625,0.94970479,0.377144244,0.000377144
-2.52453125,0.951039484,0.378152655,0.000378153
-2.52390625,0.951706831,0.379161066,0.000379161
-2.52328125,0.953041525,0.380169478,0.000380169
-2.52265625,0.95437622,0.381514026,0.000381514
-2.52203125,0.955710914,0.382522437,0.000382522
-2.52140625,0.957045608,0.383866985,0.000383867
-2.52078125,0.958046629,0.384875396,0.000384875
-2.52015625,0.959381323,0.385883808,0.000385884
-2.51953125,0.960716018,0.387228356,0.000387228
-2.51890625,0.961717038,0.38790063,0.000387901
-2.51828125,0.963051733,0.389245178,0.000389245
-2.51765625,0.9647201,0.390589726,0.00039059
-2.51703125,0.965721121,0.391262001,0.000391262
-2.51640625,0.967389489,0.392942686,0.000392943
-2.51578125,0.96839051,0.393951097,0.000393951
-2.51515625,0.969725204,0.394959508,0.00039496
-2.51453125,0.971059898,0.395967919,0.000395968
-2.51390625,0.972060919,0.396976331,0.000396976
-2.51328125,0.973395613,0.398320879,0.000398321
-2.51265625,0.974730308,0.39932929,0.000399329
-2.51203125,0.975731328,0.400337701,0.000400338
-2.51140625,0.977066023,0.401682249,0.000401682
-2.51078125,0.978400717,0.402690661,0.000402691
-2.51015625,0.979401738,0.403699072,0.000403699
-2.50953125,0.980736432,0.40504362,0.000405044
-2.50890625,0.981737453,0.405715894,0.000405716
-2.50828125,0.983072147,0.407060442,0.00040706
-2.50765625,0.984406841,0.408404991,0.000408405
-2.50703125,0.985741535,0.409413402,0.000409413
-2.50640625,0.98707623,0.41075795,0.000410758
-2.50578125,0.98807725,0.411766361,0.000411766
-2.50515625,0.989411945,0.412774772,0.000412775
-2.50453125,0.990746639,0.413783183,0.000413783
-2.50390625,0.99174766,0.414791595,0.000414792
-2.50328125,0.993082354,0.416136143,0.000416136
-2.50265625,-0.246181292,0.157310607,0.000157311
-2.50203125,-1.003953973,-0.001009947,-1.00995E-06
-2.50140625,-1.002285605,-0.001009947,-1.00995E-06
-2.50078125,-1.001284585,-0.001009947,-1.00995E-06
-2.50015625,-0.99994989,-0.001009947,-1.00995E-06
-2.49953125,-0.998615196,-0.001009947,-1.00995E-06
-2.49890625,-0.997614175,-0.001009947,-1.00995E-06
-2.49828125,-0.996279481,-0.00067381,-6.7381E-07
-2.49765625,-0.99527846,-0.001009947,-1.00995E-06
-2.49703125,-0.993943766,-0.001009947,-1.00995E-06
-2.49640625,-0.992942745,-0.001009947,-1.00995E-06
-2.49578125,-0.991608051,-0.001009947,-1.00995E-06
-2.49515625,-0.990273357,-0.001009947,-1.00995E-06
-2.49453125,-0.988938662,-0.001009947,-1.00995E-06
-2.49390625,-0.987937642,-0.001009947,-1.00995E-06
-2.49328125,-0.986936621,-0.001009947,-1.00995E-06
-2.49265625,-0.985268253,-0.001009947,-1.00995E-06
-2.49203125,-0.983933559,-0.001009947,-1.00995E-06
-2.49140625,-0.982598865,-0.001009947,-1.00995E-06
-2.49078125,-0.981597844,-0.001009947,-1.00995E-06
-2.49015625,-0.98026315,-0.001009947,-1.00995E-06
-2.48953125,-0.978928455,-0.00067381,-6.7381E-07
-2.48890625,-0.977593761,-0.001009947,-1.00995E-06
-2.48828125,-0.97659274,-0.00067381,-6.7381E-07
-2.48765625,-0.974924372,-0.00067381,-6.7381E-07
-2.48703125,-0.973923352,-0.001009947,-1.00995E-06
-2.48640625,-0.972922331,-0.001009947,-1.00995E-06
-2.48578125,-0.971587637,-0.001009947,-1.00995E-06
-2.48515625,-0.970252942,-0.001009947,-1.00995E-06
-2.48453125,-0.968918248,-0.001009947,-1.00995E-06
-2.48390625,-0.967583554,-0.001009947,-1.00995E-06
-2.48328125,-0.966582533,-0.001009947,-1.00995E-06
-2.48265625,-0.965247839,-0.00067381,-6.7381E-07
-2.48203125,-0.963913145,-0.001009947,-1.00995E-06
-2.48140625,-0.96257845,-0.001009947,-1.00995E-06
-2.48078125,-0.961243756,-0.001009947,-1.00995E-06
-2.48015625,-0.960242735,-0.001009947,-1.00995E-06
-2.47953125,-0.958908041,-0.001009947,-1.00995E-06
-2.47890625,-0.957573347,-0.001009947,-1.00995E-06
-2.47828125,-0.956572326,-0.001009947,-1.00995E-06
-2.47765625,-0.954903958,-0.00067381,-6.7381E-07
-2.47703125,-0.953902937,-0.001009947,-1.00995E-06
-2.47640625,-0.952901917,-0.001009947,-1.00995E-06
-2.47578125,-0.951567222,-0.001009947,-1.00995E-06
-2.47515625,-0.950899875,-0.001009947,-1.00995E-06
-2.47453125,-0.949565181,-0.001009947,-1.00995E-06
-2.47390625,-0.94856416,-0.001009947,-1.00995E-06
-2.47328125,-0.947229466,-0.001009947,-1.00995E-06
-2.47265625,-0.945894772,-0.001009947,-1.00995E-06
-2.47203125,-0.944560077,-0.001009947,-1.00995E-06
-2.47140625,-0.943225383,-0.001009947,-1.00995E-06
-2.47078125,-0.941890689,-0.001009947,-1.00995E-06
-2.47015625,-0.940555995,-0.001009947,-1.00995E-06
-2.46953125,-0.9392213,-0.001009947,-1.00995E-06
-2.46890625,-0.93822028,-0.001009947,-1.00995E-06
-2.46828125,-0.936885585,-0.001009947,-1.00995E-06
-2.46765625,-0.935550891,-0.001009947,-1.00995E-06
-2.46703125,-0.934216197,-0.001009947,-1.00995E-06
-2.46640625,-0.932881502,-0.001009947,-1.00995E-06
-2.46578125,-0.931880482,-0.001009947,-1.00995E-06
-2.46515625,-0.930545787,-0.001009947,-1.00995E-06
-2.46453125,-0.929211093,-0.001009947,-1.00995E-06
-2.46390625,-0.928210072,-0.001009947,-1.00995E-06
-2.46328125,-0.926875378,-0.001009947,-1.00995E-06
-2.46265625,-0.925540684,-0.001009947,-1.00995E-06
-2.46203125,-0.92420599,-0.00067381,-6.7381E-07
-2.46140625,-0.922871295,-0.001009947,-1.00995E-06
-2.46078125,-0.921870275,-0.001009947,-1.00995E-06
-2.46015625,-0.92053558,-0.001009947,-1.00995E-06
-2.45953125,-0.919200886,-0.001009947,-1.00995E-06
-2.45890625,-0.918199865,-0.001009947,-1.00995E-06
-2.45828125,-0.916865171,-0.001009947,-1.00995E-06
-2.45765625,-0.915196803,-0.001009947,-1.00995E-06
-2.45703125,-0.914195782,-0.00067381,-6.7381E-07
-2.45640625,-0.912861088,-0.00067381,-6.7381E-07
-2.45578125,-0.911526394,-0.00067381,-6.7381E-07
-2.45515625,-0.910525373,-0.00067381,-6.7381E-07
-2.45453125,-0.909190679,-0.00067381,-6.7381E-07
-2.45390625,-0.907855984,-0.00067381,-6.7381E-07
-2.45328125,-0.90652129,-0.00067381,-6.7381E-07
-2.45265625,-0.905520269,-0.001009947,-1.00995E-06
-2.45203125,-0.904185575,-0.001009947,-1.00995E-06
-2.45140625,-0.902517207,-0.001009947,-1.00995E-06
-2.45078125,-0.901516187,-0.001009947,-1.00995E-06
-2.45015625,-0.900181492,-0.001009947,-1.00995E-06
-2.44953125,-0.899180472,-0.001009947,-1.00995E-06
-2.44890625,-0.897845777,-0.001009947,-1.00995E-06
-2.44828125,-0.896511083,-0.001009947,-1.00995E-06
-2.44765625,-0.895510062,-0.001009947,-1.00995E-06
-2.44703125,-0.894175368,-0.001009947,-1.00995E-06
-2.44640625,-0.892840674,-0.001009947,-1.00995E-06
-2.44578125,-0.891505979,-0.00067381,-6.7381E-07
-2.44515625,-0.890504959,-0.001009947,-1.00995E-06
-2.44453125,-0.888836591,-0.001009947,-1.00995E-06
-2.44390625,-0.88783557,-0.001009947,-1.00995E-06
-2.44328125,-0.886500876,-0.001009947,-1.00995E-06
-2.44265625,-0.885499855,-0.001009947,-1.00995E-06
-2.44203125,-0.884165161,-0.001009947,-1.00995E-06
-2.44140625,-0.882830467,-0.00067381,-6.7381E-07
-2.44078125,-0.881495772,-0.001009947,-1.00995E-06
-2.44015625,-0.880494752,-0.00067381,-6.7381E-07
-2.43953125,-0.878826384,-0.001009947,-1.00995E-06
-2.43890625,-0.877825363,-0.001009947,-1.00995E-06
-2.43828125,-0.876490669,-0.001009947,-1.00995E-06
-2.43765625,-0.875155974,-0.001009947,-1.00995E-06
-2.43703125,-0.874154954,-0.001009947,-1.00995E-06
-2.43640625,-0.872820259,-0.001009947,-1.00995E-06
-2.43578125,-0.871151892,-0.001009947,-1.00995E-06
-2.43515625,-0.870150871,-0.001009947,-1.00995E-06
-2.43453125,-0.868816177,-0.001009947,-1.00995E-06
-2.43390625,-0.867481482,-0.001009947,-1.00995E-06
-2.43328125,-0.866146788,-0.001009947,-1.00995E-06
-2.43265625,-0.865145767,-0.001009947,-1.00995E-06
-2.43203125,-0.863811073,-0.001009947,-1.00995E-06
-2.43140625,-0.862476379,-0.001009947,-1.00995E-06
-2.43078125,-0.861475358,-0.001009947,-1.00995E-06
-2.43015625,-0.860140664,-0.001009947,-1.00995E-06
-2.42953125,-0.858805969,-0.001009947,-1.00995E-06
-2.42890625,-0.857804949,-0.001009947,-1.00995E-06
-2.42828125,-0.856470254,-0.001009947,-1.00995E-06
-2.42765625,-0.85513556,-0.001009947,-1.00995E-06
-2.42703125,-0.854134539,-0.001009947,-1.00995E-06
-2.42640625,-0.852799845,-0.001009947,-1.00995E-06
-2.42578125,-0.851131477,-0.001009947,-1.00995E-06
-2.42515625,-0.85046413,-0.001009947,-1.00995E-06
-2.42453125,-0.848795762,-0.001009947,-1.00995E-06
-2.42390625,-0.847794742,-0.001009947,-1.00995E-06
-2.42328125,-0.846126374,-0.001009947,-1.00995E-06
-2.42265625,-0.845125353,-0.001009947,-1.00995E-06
-2.42203125,-0.844124332,-0.001009947,-1.00995E-06
-2.42140625,-0.842789638,-0.001009947,-1.00995E-06
-2.42078125,-0.841454944,-0.001009947,-1.00995E-06
-2.42015625,-0.840120249,-0.001009947,-1.00995E-06
-2.41953125,-0.838785555,-0.001009947,-1.00995E-06
-2.41890625,-0.837784534,-0.001009947,-1.00995E-06
-2.41828125,-0.83644984,-0.001009947,-1.00995E-06
-2.41765625,-0.835448819,-0.001009947,-1.00995E-06
-2.41703125,-0.834447799,-0.001009947,-1.00995E-06
-2.41640625,-0.833113104,-0.001009947,-1.00995E-06
-2.41578125,-0.832112084,-0.001009947,-1.00995E-06
-2.41515625,-0.830443716,-0.001009947,-1.00995E-06
-2.41453125,-0.829442695,-0.001009947,-1.00995E-06
-2.41390625,-0.828108001,-0.001009947,-1.00995E-06
-2.41328125,-0.826439633,-0.001009947,-1.00995E-06
-2.41265625,-0.825438612,-0.00067381,-6.7381E-07
-2.41203125,-0.824103918,-0.001009947,-1.00995E-06
-2.41140625,-0.823102897,-0.001009947,-1.00995E-06
-2.41078125,-0.821768203,-0.001009947,-1.00995E-06
-2.41015625,-0.820767182,-0.001009947,-1.00995E-06
-2.40953125,-0.819432488,-0.001009947,-1.00995E-06
-2.40890625,-0.818097794,-0.001009947,-1.00995E-06
-2.40828125,-0.816763099,-0.001009947,-1.00995E-06
-2.40765625,-0.815762079,-0.001009947,-1.00995E-06
-2.40703125,-0.814427384,-0.001009947,-1.00995E-06
-2.40640625,-0.81309269,-0.001009947,-1.00995E-06
-2.40578125,-0.812091669,-0.001009947,-1.00995E-06
-2.40515625,-0.810756975,-0.00067381,-6.7381E-07
-2.40453125,-0.809088607,-0.001009947,-1.00995E-06
-2.40390625,-0.808087587,-0.001009947,-1.00995E-06
-2.40328125,-0.806419219,-0.001009947,-1.00995E-06
-2.40265625,-0.805418198,-0.001009947,-1.00995E-06
-2.40203125,-0.804083504,-0.001009947,-1.00995E-06
-2.40140625,-0.803082483,-0.001009947,-1.00995E-06
-2.40078125,-0.801747789,-0.001009947,-1.00995E-06
-2.40015625,-0.800413094,-0.00067381,-6.7381E-07
-2.39953125,-0.7990784,-0.001009947,-1.00995E-06
-2.39890625,-0.798077379,-0.001009947,-1.00995E-06
-2.39828125,-0.796742685,-0.001009947,-1.00995E-06
-2.39765625,-0.795407991,-0.001009947,-1.00995E-06
-2.39703125,-0.79440697,-0.001009947,-1.00995E-06
-2.39640625,-0.793072276,-0.001009947,-1.00995E-06
-2.39578125,-0.791737582,-0.001009947,-1.00995E-06
-2.39515625,-0.790402887,-0.001009947,-1.00995E-06
-2.39453125,-0.789068193,-0.001009947,-1.00995E-06
-2.39390625,-0.788067172,-0.001009947,-1.00995E-06
-2.39328125,-0.786398804,-0.001009947,-1.00995E-06
-2.39265625,-0.785397784,-0.001009947,-1.00995E-06
-2.39203125,-0.784063089,-0.00067381,-6.7381E-07
-2.39140625,-0.782728395,-0.00067381,-6.7381E-07
-2.39078125,-0.781727374,-0.00067381,-6.7381E-07
-2.39015625,-0.78039268,-0.001009947,-1.00995E-06
-2.38953125,-0.779057986,-0.001009947,-1.00995E-06
-2.38890625,-0.778056965,-0.001009947,-1.00995E-06
-2.38828125,-0.776722271,-0.001009947,-1.00995E-06
-2.38765625,-0.775387576,-0.001009947,-1.00995E-06
-2.38703125,-0.774386556,-0.001009947,-1.00995E-06
-2.38640625,-0.773051861,-0.001009947,-1.00995E-06
-2.38578125,-0.771717167,-0.001009947,-1.00995E-06
-2.38515625,-0.770382473,-0.001009947,-1.00995E-06
-2.38453125,-0.768714105,-0.001009947,-1.00995E-06
-2.38390625,-0.767713084,-0.001009947,-1.00995E-06
-2.38328125,-0.76637839,-0.001009947,-1.00995E-06
-2.38265625,-0.765377369,-0.001009947,-1.00995E-06
-2.38203125,-0.764042675,-0.001009947,-1.00995E-06
-2.38140625,-0.762707981,-0.001009947,-1.00995E-06
-2.38078125,-0.76170696,-0.001009947,-1.00995E-06
-2.38015625,-0.760372266,-0.001009947,-1.00995E-06
-2.37953125,-0.759371245,-0.001009947,-1.00995E-06
-2.37890625,-0.758036551,-0.001009947,-1.00995E-06
-2.37828125,-0.756701856,-0.001009947,-1.00995E-06
-2.37765625,-0.755367162,-0.001009947,-1.00995E-06
-2.37703125,-0.754366141,-0.001009947,-1.00995E-06
-2.37640625,-0.753031447,-0.001009947,-1.00995E-06
-2.37578125,-0.751696753,-0.001009947,-1.00995E-06
-2.37515625,-0.750362059,-0.001009947,-1.00995E-06
-2.37453125,-0.748693691,-0.001009947,-1.00995E-06
-2.37390625,-0.74769267,-0.001009947,-1.00995E-06
-2.37328125,-0.746357976,-0.00067381,-6.7381E-07
-2.37265625,-0.745023281,-0.001009947,-1.00995E-06
-2.37203125,-0.743688587,-0.001009947,-1.00995E-06
-2.37140625,-0.742687566,-0.001009947,-1.00995E-06
-2.37078125,-0.741352872,-0.001009947,-1.00995E-06
-2.37015625,-0.740018178,-0.001009947,-1.00995E-06
-2.36953125,-0.738683484,-0.001009947,-1.00995E-06
-2.36890625,-0.737682463,-0.001009947,-1.00995E-06
-2.36828125,-0.736347769,-0.001009947,-1.00995E-06
-2.36765625,-0.735013074,-0.001009947,-1.00995E-06
-2.36703125,-0.734012054,-0.001009947,-1.00995E-06
-2.36640625,-0.732677359,-0.001009947,-1.00995E-06
-2.36578125,-0.731676339,-0.001009947,-1.00995E-06
-2.36515625,-0.730007971,-0.001009947,-1.00995E-06
-2.36453125,-0.728673276,-0.001009947,-1.00995E-06
-2.36390625,-0.727672256,-0.00067381,-6.7381E-07
-2.36328125,-0.726337561,-0.001009947,-1.00995E-06
-2.36265625,-0.725002867,-0.001009947,-1.00995E-06
-2.36203125,-0.724001846,-0.001009947,-1.00995E-06
-2.36140625,-0.722667152,-0.001009947,-1.00995E-06
-2.36078125,-0.721332458,-0.001009947,-1.00995E-06
-2.36015625,-0.720331437,-0.001009947,-1.00995E-06
-2.35953125,-0.719330416,-0.001009947,-1.00995E-06
-2.35890625,-0.717995722,-0.001009947,-1.00995E-06
-2.35828125,-0.716661028,-0.001009947,-1.00995E-06
-2.35765625,-0.715993681,-0.001009947,-1.00995E-06
-2.35703125,-0.714658986,-0.001009947,-1.00995E-06
-2.35640625,-0.713324292,-0.001009947,-1.00995E-06
-2.35578125,-0.712323271,-0.001009947,-1.00995E-06
-2.35515625,-0.710654904,-0.001009947,-1.00995E-06
-2.35453125,-0.709320209,-0.001009947,-1.00995E-06
-2.35390625,-0.708319189,-0.001009947,-1.00995E-06
-2.35328125,-0.706650821,-0.001009947,-1.00995E-06
-2.35265625,-0.7056498,-0.001009947,-1.00995E-06
-2.35203125,-0.704315106,-0.001009947,-1.00995E-06
-2.35140625,-0.702980411,-0.001009947,-1.00995E-06
-2.35078125,-0.701645717,-0.001009947,-1.00995E-06
-2.35015625,-0.700311023,-0.001009947,-1.00995E-06
-2.34953125,-0.699310002,-0.001009947,-1.00995E-06
-2.34890625,-0.697975308,-0.001009947,-1.00995E-06
-2.34828125,-0.696640614,-0.001009947,-1.00995E-06
-2.34765625,-0.695639593,-0.001009947,-1.00995E-06
-2.34703125,-0.694304899,-0.001009947,-1.00995E-06
-2.34640625,-0.692970204,-0.001009947,-1.00995E-06
-2.34578125,-0.692302857,-0.001009947,-1.00995E-06
-2.34515625,-0.690300816,-0.001009947,-1.00995E-06
-2.34453125,-0.689299795,-0.001009947,-1.00995E-06
-2.34390625,-0.688298774,-0.001009947,-1.00995E-06
-2.34328125,-0.686630406,-0.001009947,-1.00995E-06
-2.34265625,-0.685629386,-0.001009947,-1.00995E-06
-2.34203125,-0.684294691,-0.001009947,-1.00995E-06
-2.34140625,-0.682959997,-0.001009947,-1.00995E-06
-2.34078125,-0.681958976,-0.001009947,-1.00995E-06
-2.34015625,-0.680624282,-0.001009947,-1.00995E-06
-2.33953125,-0.679289588,-0.001009947,-1.00995E-06
-2.33890625,-0.678288567,-0.001009947,-1.00995E-06
-2.33828125,-0.676620199,-0.001009947,-1.00995E-06
-2.33765625,-0.675619179,-0.001009947,-1.00995E-06
-2.33703125,-0.674284484,-0.001009947,-1.00995E-06
-2.33640625,-0.67294979,-0.001009947,-1.00995E-06
-2.33578125,-0.671948769,-0.001009947,-1.00995E-06
-2.33515625,-0.670280401,-0.001009947,-1.00995E-06
-2.33453125,-0.669279381,-0.001009947,-1.00995E-06
-2.33390625,-0.667944686,-0.001009947,-1.00995E-06
-2.33328125,-0.666609992,-0.001009947,-1.00995E-06
-2.33265625,-0.665608971,-0.001009947,-1.00995E-06
-2.33203125,-0.663940604,-0.001009947,-1.00995E-06
-2.33140625,-0.662939583,-0.001009947,-1.00995E-06
-2.33078125,-0.661938562,-0.001009947,-1.00995E-06
-2.33015625,-0.660603868,-0.001009947,-1.00995E-06
-2.32953125,-0.6589355,-0.001009947,-1.00995E-06
-2.32890625,-0.657934479,-0.001009947,-1.00995E-06
-2.32828125,-0.656599785,-0.001009947,-1.00995E-06
-2.32765625,-0.655265091,-0.00067381,-6.7381E-07
-2.32703125,-0.65426407,-0.001009947,-1.00995E-06
-2.32640625,-0.652929376,-0.001009947,-1.00995E-06
-2.32578125,-0.651594681,-0.001009947,-1.00995E-06
-2.32515625,-0.650259987,-0.001009947,-1.00995E-06
-2.32453125,-0.649258966,-0.001009947,-1.00995E-06
-2.32390625,-0.647924272,-0.001009947,-1.00995E-06
-2.32328125,-0.646589578,-0.001009947,-1.00995E-06
-2.32265625,-0.645588557,-0.001009947,-1.00995E-06
-2.32203125,-0.644253863,-0.001009947,-1.00995E-06
-2.32140625,-0.642919168,-0.001009947,-1.00995E-06
-2.32078125,-0.641918148,-0.001009947,-1.00995E-06
-2.32015625,-0.640583453,-0.001009947,-1.00995E-06
-2.31953125,-0.639248759,-0.001009947,-1.00995E-06
-2.31890625,-0.637914065,-0.001009947,-1.00995E-06
-2.31828125,-0.636579371,-0.001009947,-1.00995E-06
-2.31765625,-0.635244676,-0.001009947,-1.00995E-06
-2.31703125,-0.634243656,-0.001009947,-1.00995E-06
-2.31640625,-0.632575288,-0.001009947,-1.00995E-06
-2.31578125,-0.631574267,-0.001009947,-1.00995E-06
-2.31515625,-0.630573246,-0.001009947,-1.00995E-06
-2.31453125,-0.628904878,-0.001009947,-1.00995E-06
-2.31390625,-0.627903858,-0.001009947,-1.00995E-06
-2.31328125,-0.626569163,-0.001009947,-1.00995E-06
-2.31265625,-0.625568143,-0.001009947,-1.00995E-06
-2.31203125,-0.624233448,-0.00067381,-6.7381E-07
-2.31140625,-0.622898754,-0.001009947,-1.00995E-06
-2.31078125,-0.621897733,-0.001009947,-1.00995E-06
-2.31015625,-0.620229366,-0.001009947,-1.00995E-06
-2.30953125,-0.619228345,-0.001009947,-1.00995E-06
-2.30890625,-0.617893651,-0.001009947,-1.00995E-06
-2.30828125,-0.61689263,-0.001009947,-1.00995E-06
-2.30765625,-0.615224262,-0.001009947,-1.00995E-06
-2.30703125,-0.613889568,-0.001009947,-1.00995E-06
-2.30640625,-0.612554873,-0.001009947,-1.00995E-06
-2.30578125,-0.611553853,-0.001009947,-1.00995E-06
-2.30515625,-0.610219158,-0.001009947,-1.00995E-06
-2.30453125,-0.609218138,-0.001009947,-1.00995E-06
-2.30390625,-0.607883443,-0.001009947,-1.00995E-06
-2.30328125,-0.606548749,-0.001009947,-1.00995E-06
-2.30265625,-0.605547728,-0.001009947,-1.00995E-06
-2.30203125,-0.604546708,-0.001009947,-1.00995E-06
-2.30140625,-0.603212013,-0.001009947,-1.00995E-06
-2.30078125,-0.601877319,-0.001009947,-1.00995E-06
-2.30015625,-0.600876298,-0.001009947,-1.00995E-06
-2.29953125,-0.599541604,-0.001009947,-1.00995E-06
-2.29890625,-0.59820691,-0.001009947,-1.00995E-06
-2.29828125,-0.596872216,-0.001009947,-1.00995E-06
-2.29765625,-0.595871195,-0.001009947,-1.00995E-06
-2.29703125,-0.594202827,-0.001009947,-1.00995E-06
-2.29640625,-0.592868133,-0.001009947,-1.00995E-06
-2.29578125,-0.591533438,-0.001009947,-1.00995E-06
-2.29515625,-0.590532418,-0.001009947,-1.00995E-06
-2.29453125,-0.589531397,-0.001009947,-1.00995E-06
-2.29390625,-0.588196703,-0.001009947,-1.00995E-06
-2.29328125,-0.586862008,-0.001009947,-1.00995E-06
-2.29265625,-0.585860988,-0.001009947,-1.00995E-06
-2.29203125,-0.584526293,-0.001009947,-1.00995E-06
-2.29140625,-0.583191599,-0.00067381,-6.7381E-07
-2.29078125,-0.582190578,-0.001009947,-1.00995E-06
-2.29015625,-0.580522211,-0.001009947,-1.00995E-06
-2.28953125,-0.57952119,-0.001009947,-1.00995E-06
-2.28890625,-0.578186496,-0.00067381,-6.7381E-07
-2.28828125,-0.576518128,-0.001009947,-1.00995E-06
-2.28765625,-0.575850781,-0.001009947,-1.00995E-06
-2.28703125,-0.574182413,-0.001009947,-1.00995E-06
-2.28640625,-0.572847718,-0.001009947,-1.00995E-06
-2.28578125,-0.571513024,-0.001009947,-1.00995E-06
-2.28515625,-0.57017833,-0.001009947,-1.00995E-06
-2.28453125,-0.569177309,-0.001009947,-1.00995E-06
-2.28390625,-0.567842615,-0.001009947,-1.00995E-06
-2.28328125,-0.566507921,-0.001009947,-1.00995E-06
-2.28265625,-0.5655069,-0.001009947,-1.00995E-06
-2.28203125,-0.564172206,-0.001009947,-1.00995E-06
-2.28140625,-0.562837511,-0.001009947,-1.00995E-06
-2.28078125,-0.561836491,-0.001009947,-1.00995E-06
-2.28015625,-0.560501796,-0.001009947,-1.00995E-06
-2.27953125,-0.559167102,-0.001009947,-1.00995E-06
-2.27890625,-0.558166081,-0.001009947,-1.00995E-06
-2.27828125,-0.556497713,-0.001009947,-1.00995E-06
-2.27765625,-0.555496693,-0.001009947,-1.00995E-06
-2.27703125,-0.554161998,-0.001009947,-1.00995E-06
-2.27640625,-0.553160978,-0.001009947,-1.00995E-06
-2.27578125,-0.551826283,-0.001009947,-1.00995E-06
-2.27515625,-0.550157916,-0.001009947,-1.00995E-06
-2.27453125,-0.549490568,-0.001009947,-1.00995E-06
-2.27390625,-0.548155874,-0.001009947,-1.00995E-06
-2.27328125,-0.54682118,-0.001009947,-1.00995E-06
-2.27265625,-0.545820159,-0.001009947,-1.00995E-06
-2.27203125,-0.544485465,-0.001009947,-1.00995E-06
-2.27140625,-0.543150771,-0.001009947,-1.00995E-06
-2.27078125,-0.541816076,-0.001009947,-1.00995E-06
-2.27015625,-0.540481382,-0.001009947,-1.00995E-06
-2.26953125,-0.539146688,-0.001009947,-1.00995E-06
-2.26890625,-0.538145667,-0.001009947,-1.00995E-06
-2.26828125,-0.536477299,-0.001009947,-1.00995E-06
-2.26765625,-0.535476278,-0.001009947,-1.00995E-06
-2.26703125,-0.533807911,-0.001009947,-1.00995E-06
-2.26640625,-0.53280689,-0.001009947,-1.00995E-06
-2.26578125,-0.531472196,-0.001009947,-1.00995E-06
-2.26515625,-0.530137501,-0.001009947,-1.00995E-06
-2.26453125,-0.529136481,-0.001009947,-1.00995E-06
-2.26390625,-0.527468113,-0.001009947,-1.00995E-06
-2.26328125,-0.526467092,-0.001009947,-1.00995E-06
-2.26265625,-0.525466071,-0.001009947,-1.00995E-06
-2.26203125,-0.524131377,-0.001009947,-1.00995E-06
-2.26140625,-0.522796683,-0.001009947,-1.00995E-06
-2.26078125,-0.521795662,-0.001009947,-1.00995E-06
-2.26015625,-0.520460968,-0.001009947,-1.00995E-06
-2.25953125,-0.519126273,-0.001009947,-1.00995E-06
-2.25890625,-0.518125253,-0.001009947,-1.00995E-06
-2.25828125,-0.516790558,-0.001009947,-1.00995E-06
-2.25765625,-0.515789538,-0.001009947,-1.00995E-06
-2.25703125,-0.51412117,-0.001009947,-1.00995E-06
-2.25640625,-0.512786475,-0.001009947,-1.00995E-06
-2.25578125,-0.511785455,-0.001009947,-1.00995E-06
-2.25515625,-0.510117087,-0.001009947,-1.00995E-06
-2.25453125,-0.509116066,-0.001009947,-1.00995E-06
-2.25390625,-0.507781372,-0.001009947,-1.00995E-06
-2.25328125,-0.506446678,-0.001009947,-1.00995E-06
-2.25265625,-0.505111983,-0.001009947,-1.00995E-06
-2.25203125,-0.504110963,-0.001009947,-1.00995E-06
-2.25140625,-0.502776268,-0.001009947,-1.00995E-06
-2.25078125,-0.501441574,-0.001009947,-1.00995E-06
-2.25015625,-0.50010688,-0.001009947,-1.00995E-06
-2.24953125,-0.499105859,-0.001009947,-1.00995E-06
-2.24890625,-0.497771165,-0.001009947,-1.00995E-06
-2.24828125,-0.49643647,-0.001009947,-1.00995E-06
-2.24765625,-0.495101776,-0.001009947,-1.00995E-06
-2.24703125,-0.493767082,-0.001009947,-1.00995E-06
-2.24640625,-0.492766061,-0.001009947,-1.00995E-06
-2.24578125,-0.491431367,-0.001009947,-1.00995E-06
-2.24515625,-0.490096673,-0.001009947,-1.00995E-06
-2.24453125,-0.489429325,-0.001009947,-1.00995E-06
-2.24390625,-0.488094631,-0.001009947,-1.00995E-06
-2.24328125,-0.486759937,-0.001009947,-1.00995E-06
-2.24265625,-0.485425243,-0.001009947,-1.00995E-06
-2.24203125,-0.484424222,-0.001009947,-1.00995E-06
-2.24140625,-0.483089528,-0.001009947,-1.00995E-06
-2.24078125,-0.482088507,-0.001009947,-1.00995E-06
-2.24015625,-0.480753813,-0.001009947,-1.00995E-06
-2.23953125,-0.479419118,-0.001009947,-1.00995E-06
-2.23890625,-0.478418098,-0.001009947,-1.00995E-06
-2.23828125,-0.47674973,-0.001009947,-1.00995E-06
-2.23765625,-0.475748709,-0.001009947,-1.00995E-06
-2.23703125,-0.474080341,-0.001009947,-1.00995E-06
-2.23640625,-0.47307932,-0.001009947,-1.00995E-06
-2.23578125,-0.471744626,-0.001009947,-1.00995E-06
-2.23515625,-0.470409932,-0.001009947,-1.00995E-06
-2.23453125,-0.469408911,-0.001009947,-1.00995E-06
-2.23390625,-0.468074217,-0.001009947,-1.00995E-06
-2.23328125,-0.466405849,-0.001009947,-1.00995E-06
-2.23265625,-0.465404828,-0.001009947,-1.00995E-06
-2.23203125,-0.464070134,-0.001009947,-1.00995E-06
